1408.00,4734.00,5127.00,9.10,64.80,45.50,56.50,2.80,55669900.00,687000.00
2000.00,3014.00,3118.00,4.10,80.30,42.30,73.70,7.30,252205600.00,1000000.00
1418.00,3694.00,4696.00,9.40,43.80,24.50,54.30,15.10,87899000.00,564700.00
1897.00,4449.00,5158.00,0.00,91.50,50.80,72.60,5.30,173449900.00,1000000.00
2000.00,3910.00,5783.00,4.00,92.50,68.80,71.80,6.40,272835900.00,989200.00
2000.00,4133.00,6592.00,4.10,89.00,9.20,76.60,2.80,301536500.00,898100.00
2000.00,4859.00,3824.00,5.00,77.00,13.60,75.70,5.40,403037000.00,758200.00
1311.00,4227.00,3703.00,12.80,61.50,20.10,57.20,7.80,148636900.00,542300.00
1952.00,3401.00,3818.00,1.40,80.70,72.70,72.40,4.80,194778200.00,955600.00
1448.00,4345.00,4541.00,12.50,41.80,10.80,64.10,5.10,97842000.00,567100.00
1642.00,3276.00,3548.00,1.20,81.10,14.00,72.70,10.40,145622300.00,671300.00
2000.00,5950.00,7446.00,1.10,85.70,51.90,75.90,4.90,586687600.00,1000000.00
1921.00,5365.00,4880.00,12.00,70.20,32.40,54.40,8.10,74377800.00,749500.00
1857.00,4156.00,4103.00,1.10,93.00,53.90,71.10,6.20,289068000.00,874000.00
1278.00,4500.00,5250.00,32.80,26.50,16.20,57.20,3.70,69517800.00,601500.00
1705.00,3793.00,4727.00,4.20,76.00,70.00,70.40,5.30,189184100.00,877400.00
1274.00,4578.00,5676.00,12.50,59.60,30.70,51.60,11.10,97504900.00,801900.00
2000.00,3469.00,3779.00,2.90,73.80,43.90,69.80,6.50,206446200.00,860000.00
1205.00,4587.00,5436.00,15.60,46.30,33.50,54.50,8.00,130801400.00,717000.00
1243.00,3697.00,4020.00,21.90,27.40,24.70,51.10,3.50,70827700.00,604600.00
1136.00,3855.00,4038.00,26.10,34.40,17.50,55.00,2.30,55435900.00,556300.00
1257.00,3265.00,3133.00,4.80,46.70,27.10,54.60,7.90,53957100.00,588500.00
1170.00,2021.00,3537.00,1.00,20.80,13.70,49.80,10.10,128629700.00,802100.00
1241.00,3817.00,3574.00,14.20,57.80,26.00,47.40,8.20,68203500.00,753700.00
1507.00,5008.00,2783.00,1.70,82.00,33.30,72.30,9.50,218085600.00,688800.00
1230.00,4448.00,4281.00,9.40,54.60,13.60,58.30,10.30,63444200.00,660600.00
2000.00,3580.00,5595.00,1.60,78.40,8.70,76.20,8.50,151088600.00,1000000.00
1385.00,4361.00,4285.00,13.60,52.90,21.80,52.40,12.20,78356500.00,649100.00
1361.00,4700.00,4655.00,0.60,85.00,46.40,58.60,8.60,64450700.00,658600.00
1858.00,2518.00,2360.00,0.00,70.00,21.60,66.80,7.00,73027300.00,1000000.00
1401.00,4586.00,5286.00,6.40,57.00,20.50,52.40,8.70,74394000.00,666000.00
1161.00,6250.00,5000.00,6.20,59.20,9.20,58.00,14.50,89840700.00,803800.00
1955.00,3922.00,3387.00,1.80,77.00,18.80,55.20,13.40,94892300.00,970200.00
991.00,5039.00,2710.00,3.70,74.00,25.90,53.90,4.90,49972200.00,698200.00
1170.00,2411.00,2271.00,25.50,15.30,12.70,47.30,9.50,145828000.00,282900.00
1124.00,2930.00,4030.00,4.50,59.50,20.50,62.60,6.50,60512900.00,578900.00
1548.00,3349.00,3045.00,4.50,58.00,22.90,70.50,6.30,163788100.00,453300.00
1189.00,4232.00,6074.00,3.80,67.50,18.20,53.00,9.10,82252800.00,772000.00
